event_id,timestamp,session_id,operator_id,machine_id,worker_distance_m,worker_relative_direction,closing_speed_mps,machine_speed_kmh,swing_angle_deg,arm_speed,bucket_state,attachment_movement,machine_state,worker_in_envelope,site_slope_deg,surface_type,congestion_level,blind_zone_flag,rain_mm,visibility_m,dust_level,day_night,seatbelt_status,event_type,severity,trigger_reason,required_action,alert_sent,alert_queued,incident_logged,data_source,synthetic_flag,confidence
SE00298,2026-04-13T12:37:35,S001637,OP1017,EXC009,8.2,rear,1.856,2.4,20.8,0.522,loading,True,swinging,True,8.6,soft,medium,False,1.6,4895.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.904
SE00299,2026-05-06T08:23:01,S002002,OP1011,EXC010,9.4,left,0.949,0.1,27.9,0.591,open,True,swinging,True,1.4,paved,high,False,0.0,3380.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.903
SE00300,2026-03-29T00:24:44,S001389,OP1017,EXC007,12.9,right,0.0,2.8,0.0,0.0,open,False,safe_idle,False,3.3,soft,high,False,0.19,1200.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.823
SE00301,2026-08-19T08:23:56,S003682,OP1012,EXC002,21.2,front,0.0,8.2,0.0,0.0,closed,False,traveling,False,1.4,paved,high,False,0.0,1277.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.833
SE00302,2026-09-07T14:31:28,S003990,OP1015,EXC009,16.4,rear,0.0,2.3,0.0,0.0,closed,False,safe_idle,False,11.3,wet,medium,False,0.38,2807.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.838
SE00303,2026-02-01T01:28:59,S000493,OP1021,EXC004,12.5,front,0.038,0.1,0.0,0.0,open,False,safe_idle,False,10.1,rocky,low,False,0.0,4727.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.842
SE00304,2026-10-27T04:54:52,S004784,OP1026,EXC004,9.8,front,0.001,0.9,0.0,0.0,open,False,safe_idle,False,9.0,paved,low,False,0.0,2930.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.782
SE00305,2026-07-01T17:01:06,S002904,OP1016,EXC010,10.2,rear,0.295,2.5,0.0,0.687,open,True,digging,False,1.4,paved,high,True,0.36,1358.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.804
SE00306,2026-09-11T08:37:36,S004050,OP1007,EXC003,11.6,rear,0.326,1.5,0.0,0.616,closed,True,digging,False,1.4,paved,high,False,1.67,3940.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.877
SE00307,2026-03-22T17:21:08,S001288,OP1017,EXC010,8.3,front,1.771,1.6,17.4,0.554,closed,True,swinging,True,14.9,soft,medium,False,0.0,2412.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.954
SE00308,2026-04-17T13:32:16,S001701,OP1029,EXC006,8.2,left,0.279,1.8,0.0,0.488,open,True,digging,False,1.4,paved,high,False,0.0,3883.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.823
SE00309,2026-02-16T00:24:28,S000733,OP1003,EXC003,17.0,front,0.005,2.3,0.0,0.0,open,False,safe_idle,False,2.4,soft,medium,True,0.0,4543.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.772
SE00310,2026-06-15T08:17:30,S002642,OP1025,EXC010,7.7,rear,0.988,2.2,38.0,0.706,closed,True,swinging,True,9.0,paved,low,False,0.18,3693.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.861
SE00311,2026-03-17T04:09:10,S001199,OP1013,EXC001,14.6,left,0.33,1.5,0.0,0.752,closed,True,digging,False,14.9,soft,medium,False,0.0,1409.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.877
SE00312,2026-08-01T04:29:11,S003391,OP1015,EXC009,14.0,left,0.0,2.1,0.0,0.0,open,False,safe_idle,False,14.1,rocky,high,False,0.01,3615.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.773
SE00313,2026-05-09T05:30:01,S002048,OP1024,EXC002,15.7,left,0.0,8.4,0.0,0.0,closed,False,traveling,False,14.9,soft,medium,False,0.06,2934.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.795
SE00314,2026-01-02T09:44:51,S000019,OP1001,EXC010,18.4,left,0.0,1.6,0.0,0.0,closed,False,safe_idle,False,11.3,wet,medium,False,0.0,122.0,high,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.833
SE00315,2026-05-30T18:51:58,S002393,OP1004,EXC003,17.9,right,0.055,8.0,0.0,0.0,loading,False,traveling,False,8.6,soft,medium,False,0.0,2026.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.828
SE00316,2026-02-27T18:50:25,S000921,OP1020,EXC010,7.3,front,0.888,1.3,79.5,0.799,closed,True,swinging,True,14.9,soft,medium,True,0.0,3685.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.872
SE00317,2026-05-28T04:20:22,S002351,OP1008,EXC009,14.1,left,0.0,1.2,0.0,0.0,loading,False,safe_idle,False,10.1,rocky,low,True,0.0,852.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.812
SE00318,2026-06-21T23:16:02,S002748,OP1029,EXC006,14.2,right,0.157,7.0,0.0,0.0,loading,False,traveling,False,2.4,soft,medium,False,0.0,4132.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.794
SE00319,2026-08-25T12:42:52,S003781,OP1028,EXC005,15.7,left,0.107,11.8,0.0,0.0,closed,False,traveling,False,9.0,paved,low,False,0.05,1285.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.823
SE00320,2026-10-03T17:26:26,S004408,OP1001,EXC005,9.7,left,0.0,0.0,0.0,0.0,closed,False,safe_idle,False,2.4,soft,medium,False,0.63,1273.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.817
SE00321,2026-04-27T08:45:10,S001858,OP1015,EXC010,6.4,front,0.865,1.5,73.3,0.616,closed,True,swinging,True,9.0,paved,low,False,0.53,2975.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.854
SE00322,2026-01-24T10:20:29,S000371,OP1021,EXC003,9.5,right,0.041,2.8,0.0,0.0,open,False,safe_idle,False,2.4,soft,medium,False,0.87,3473.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.798
SE00323,2026-10-14T03:09:59,S004574,OP1015,EXC006,24.3,right,0.07,10.2,0.0,0.0,open,False,traveling,False,11.3,wet,medium,False,1.24,2771.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.833
SE00324,2026-10-04T20:55:05,S004426,OP1004,EXC005,8.6,right,1.861,0.9,14.1,0.594,closed,True,swinging,True,3.3,soft,high,False,0.0,4171.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.946
SE00325,2026-10-31T01:21:57,S004845,OP1022,EXC008,20.7,front,0.023,8.8,0.0,0.0,open,False,traveling,False,3.3,soft,high,False,0.0,193.0,high,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.798
SE00326,2026-05-23T12:12:09,S002276,OP1028,EXC007,10.7,rear,0.199,0.1,0.0,0.448,closed,True,digging,False,11.3,wet,medium,False,0.68,1801.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.91
SE00327,2026-04-20T16:16:57,S001751,OP1022,EXC001,19.4,left,0.0,1.7,0.0,0.0,open,False,safe_idle,False,11.8,wet,high,False,0.47,2775.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.819
SE00328,2026-08-16T13:01:29,S003637,OP1022,EXC002,8.3,rear,1.915,1.3,88.0,0.843,open,True,swinging,True,8.6,soft,medium,False,0.0,2861.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.953
SE00329,2026-10-02T05:16:13,S004384,OP1004,EXC001,10.7,right,0.78,1.1,49.1,0.372,closed,True,swinging,True,9.0,paved,low,False,0.0,1104.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.912
SE00330,2026-01-19T12:39:31,S000292,OP1027,EXC008,11.4,left,1.87,0.3,50.1,0.957,open,True,swinging,True,14.1,rocky,high,False,0.0,3582.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.99
SE00331,2026-06-20T06:49:13,S002721,OP1003,EXC008,8.8,rear,0.929,0.9,65.3,0.813,open,True,swinging,True,11.8,wet,high,False,3.99,2967.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.927
SE00332,2026-11-01T04:56:26,S004864,OP1029,EXC004,14.1,rear,0.075,1.4,0.0,0.0,closed,False,safe_idle,False,9.0,paved,low,False,0.15,1024.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.838
SE00333,2026-05-28T19:48:19,S002362,OP1004,EXC009,9.1,right,0.014,2.7,0.0,0.0,open,False,safe_idle,False,3.3,soft,high,False,0.0,3251.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.846
SE00334,2026-03-12T13:54:20,S001125,OP1005,EXC006,11.8,left,0.082,0.9,0.0,0.0,open,False,safe_idle,False,14.1,rocky,high,True,0.0,4915.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.765
SE00335,2026-09-27T19:06:37,S004313,OP1012,EXC006,9.2,left,0.0,0.9,0.0,0.0,open,False,safe_idle,False,3.3,soft,high,False,0.0,4235.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.826
SE00336,2026-09-08T21:41:43,S004011,OP1025,EXC001,8.6,rear,0.303,2.1,0.0,0.922,loading,True,digging,False,14.9,soft,medium,True,0.0,4609.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.81
SE00337,2026-06-18T10:47:34,S002691,OP1021,EXC010,12.6,rear,0.0,1.7,0.0,0.0,open,False,safe_idle,False,3.3,soft,high,False,0.0,4924.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.819
SE00338,2026-04-23T02:56:55,S001790,OP1013,EXC001,8.8,rear,0.5,2.9,0.0,0.914,loading,True,digging,False,10.1,rocky,low,False,0.37,219.0,medium,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.819
SE00339,2026-10-29T02:36:17,S004814,OP1013,EXC010,9.8,left,0.774,0.4,49.3,0.655,loading,True,swinging,True,10.1,rocky,low,False,1.03,2065.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.874
SE00340,2026-01-31T22:46:55,S000492,OP1030,EXC001,12.4,front,0.086,0.3,0.0,0.0,closed,False,safe_idle,False,9.0,paved,low,False,0.04,2774.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.726
SE00341,2026-08-13T15:01:41,S003590,OP1018,EXC007,16.1,front,0.017,1.4,0.0,0.0,loading,False,safe_idle,False,8.6,soft,medium,False,0.0,827.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.782
SE00342,2026-09-27T09:47:26,S004307,OP1020,EXC005,22.2,rear,0.353,11.5,0.0,0.0,closed,False,traveling,False,11.8,wet,high,False,0.1,1660.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.792
SE00343,2026-03-09T22:00:33,S001083,OP1003,EXC002,9.6,front,0.827,2.8,2.9,0.65,loading,True,swinging,True,2.4,soft,medium,False,0.0,1454.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.905
SE00344,2026-01-04T08:12:12,S000050,OP1004,EXC005,15.1,front,0.0,1.6,0.0,0.0,open,False,safe_idle,False,8.6,soft,medium,False,0.24,316.0,medium,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.759
SE00345,2026-04-18T08:40:47,S001714,OP1025,EXC006,14.8,rear,0.0,2.6,0.0,0.0,open,False,safe_idle,False,9.0,paved,low,False,0.0,3069.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.756
SE00346,2026-05-14T11:58:48,S002132,OP1022,EXC008,8.9,rear,0.905,1.1,23.8,0.433,closed,True,swinging,True,14.1,rocky,high,False,0.0,1606.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.841
SE00347,2026-01-15T12:43:59,S000229,OP1024,EXC008,13.1,rear,0.364,1.9,0.0,0.95,open,True,digging,False,11.3,wet,medium,False,0.11,307.0,medium,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.866
SE00348,2026-08-01T07:16:07,S003393,OP1005,EXC010,8.2,rear,2.007,1.5,73.8,0.987,open,True,swinging,True,11.8,wet,high,False,0.86,2858.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.931
SE00349,2026-09-26T20:48:25,S004298,OP1009,EXC002,12.2,left,0.063,2.5,0.0,0.0,open,False,safe_idle,False,2.4,soft,medium,False,1.99,860.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.762
SE00350,2026-01-03T00:34:40,S000029,OP1005,EXC001,8.1,front,0.169,0.7,0.0,0.474,loading,True,digging,False,1.4,paved,high,False,0.06,4807.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.871
SE00351,2026-10-11T09:59:48,S004531,OP1005,EXC002,9.0,right,1.904,2.8,24.0,0.638,loading,True,swinging,True,1.4,paved,high,True,0.0,4404.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.922
SE00352,2026-07-21T14:11:40,S003222,OP1007,EXC005,18.2,right,0.033,11.4,0.0,0.0,loading,False,traveling,False,9.0,paved,low,False,0.16,345.0,medium,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.804
SE00353,2026-10-10T18:44:39,S004521,OP1015,EXC004,8.4,front,0.298,0.7,0.0,0.462,open,True,digging,False,14.9,soft,medium,False,0.04,1886.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.85
SE00354,2026-06-04T15:52:33,S002471,OP1013,EXC008,19.4,front,0.0,0.6,0.0,0.0,open,False,safe_idle,False,9.0,paved,low,False,0.0,179.0,high,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.82
SE00355,2026-09-23T07:42:52,S004241,OP1023,EXC003,9.6,left,2.031,1.2,57.4,0.699,open,True,swinging,True,11.8,wet,high,False,0.16,2641.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.929
SE00356,2026-04-21T03:52:37,S001759,OP1004,EXC004,10.2,left,0.11,0.2,0.0,0.0,closed,False,safe_idle,False,14.9,soft,medium,False,0.0,4082.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.784
SE00357,2026-08-05T05:30:27,S003456,OP1029,EXC003,16.2,front,0.254,12.4,0.0,0.0,open,False,traveling,False,11.8,wet,high,False,0.0,4137.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.827
SE00358,2026-09-24T09:22:30,S004259,OP1005,EXC002,9.9,right,1.992,1.2,18.1,0.968,closed,True,swinging,True,9.0,paved,low,False,0.0,3179.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.966
SE00359,2026-01-09T20:21:16,S000137,OP1022,EXC006,12.5,right,0.453,0.2,0.0,0.603,closed,True,digging,False,11.3,wet,medium,False,0.0,3171.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.813
SE00360,2026-03-04T23:52:48,S001004,OP1005,EXC010,10.4,right,0.852,0.9,1.1,0.838,loading,True,swinging,True,2.4,soft,medium,False,0.29,4274.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.894
SE00361,2026-11-02T21:10:52,S004890,OP1005,EXC002,10.7,left,0.393,2.8,0.0,0.645,loading,True,digging,False,11.3,wet,medium,False,0.09,4983.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.809
SE00362,2026-05-04T04:50:05,S001967,OP1008,EXC008,7.3,left,0.874,0.8,12.9,0.76,open,True,swinging,True,11.8,wet,high,False,0.0,4700.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.885
SE00363,2026-07-26T07:45:19,S003297,OP1030,EXC007,66.6,right,0.0,5.4,0.0,0.0,open,False,traveling,False,1.4,paved,high,False,0.31,3829.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.888
SE00364,2026-03-09T07:17:34,S001073,OP1026,EXC005,12.8,right,0.334,0.8,0.0,0.827,open,True,digging,False,9.0,paved,low,False,0.16,2406.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.865
SE00365,2026-07-22T14:19:48,S003238,OP1019,EXC003,10.8,front,0.431,0.5,0.0,0.757,loading,True,digging,False,2.4,soft,medium,True,6.65,174.0,high,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.864
SE00366,2026-01-02T03:29:13,S000015,OP1008,EXC009,121.7,front,0.0,10.9,0.0,0.0,loading,False,traveling,False,11.8,wet,high,True,0.0,3140.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.888
SE00367,2026-05-24T16:51:26,S002296,OP1024,EXC001,20.1,right,0.278,11.1,0.0,0.0,loading,False,traveling,False,1.4,paved,high,True,0.0,2976.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.807
SE00368,2026-10-31T18:09:54,S004856,OP1024,EXC001,14.7,front,0.0,0.9,0.0,0.0,open,False,safe_idle,False,9.0,paved,low,False,2.31,872.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.826
SE00369,2026-04-27T23:02:35,S001868,OP1018,EXC003,16.3,left,0.085,1.4,0.0,0.0,loading,False,safe_idle,False,3.3,soft,high,False,0.0,3762.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.849
SE00370,2026-01-05T08:40:11,S000066,OP1015,EXC004,11.7,right,0.403,1.3,0.0,0.685,loading,True,digging,False,2.4,soft,medium,True,0.0,1048.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.85
SE00371,2026-05-20T15:22:01,S002230,OP1011,EXC009,15.0,rear,0.129,14.6,0.0,0.0,open,False,traveling,False,11.8,wet,high,False,0.0,438.0,medium,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.788
SE00372,2026-02-04T01:25:53,S000540,OP1014,EXC005,11.5,left,0.908,1.4,10.2,0.455,closed,True,swinging,True,1.4,paved,high,False,0.0,3570.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.897
SE00373,2026-07-01T09:54:40,S002899,OP1014,EXC008,160.9,right,0.022,8.8,0.0,0.0,loading,False,traveling,False,8.6,soft,medium,True,1.04,279.0,medium,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.884
