task_id,task_type,task_phase,workload,target_output,priority,deadline_timestamp,location_id,dependency_task_id,estimated_travel_distance_km,required_machine_type,required_attachment,required_skill_level,status
T01196,excavation,active,medium,99.2,5,2026-01-08T06:00:00,LOC008,null,1.55,excavator,ripper,intermediate,pending
T01197,hauling,active,light,15.8,5,2026-01-20T06:00:00,LOC002,null,2.4,hauler,bucket,advanced,completed
T01198,trenching,active,light,52.2,3,2026-01-09T06:00:00,LOC004,null,0.63,excavator,grapple,novice,blocked
T01199,grading,wrap_up,medium,229.8,2,2026-01-21T06:00:00,LOC004,null,0.39,grader,ripper,advanced,completed
T01200,grading,active,light,991.9,3,2026-01-13T06:00:00,LOC002,null,1.35,grader,grapple,novice,blocked
T01201,hauling,setup,heavy,7.7,5,2026-01-21T06:00:00,LOC006,null,0.36,hauler,blade,novice,blocked
T01202,trenching,active,medium,78.1,4,2026-01-30T06:00:00,LOC001,null,3.32,excavator,grapple,intermediate,blocked
T01203,trenching,active,medium,158.6,3,2026-01-30T06:00:00,LOC002,null,1.66,excavator,bucket,advanced,active
T01204,trenching,active,light,164.7,3,2026-01-27T06:00:00,LOC010,null,0.36,excavator,hammer,novice,completed
T01205,grading,active,medium,226.2,3,2026-01-19T06:00:00,LOC003,null,2.25,grader,bucket,advanced,active
T01206,loading,active,medium,20.5,1,2026-01-28T06:00:00,LOC008,null,3.53,loader,blade,advanced,pending
T01207,loading,setup,medium,73.5,5,2026-01-21T06:00:00,LOC008,null,1.89,loader,bucket,advanced,active
T01208,stockpiling,wrap_up,light,136.0,3,2026-01-03T06:00:00,LOC010,null,4.4,loader,blade,novice,completed
T01209,hauling,active,light,32.7,4,2026-01-06T06:00:00,LOC002,null,1.27,hauler,grapple,intermediate,pending
T01210,trenching,active,light,175.8,3,2026-01-10T06:00:00,LOC007,null,0.82,excavator,ripper,intermediate,active
T01211,grading,active,light,374.4,4,2026-01-30T06:00:00,LOC001,null,2.33,grader,bucket,novice,completed
T01212,excavation,active,medium,373.7,4,2026-01-14T06:00:00,LOC001,null,1.78,excavator,hammer,intermediate,completed
T01213,excavation,active,medium,348.7,5,2026-01-14T06:00:00,LOC009,null,4.37,excavator,bucket,novice,pending
T01214,loading,wrap_up,medium,53.2,3,2026-01-16T06:00:00,LOC008,null,4.15,loader,hammer,advanced,pending
T01215,grading,active,light,468.0,1,2026-01-03T06:00:00,LOC008,null,1.07,grader,hammer,novice,pending
T01216,hauling,active,medium,9.7,2,2026-01-17T06:00:00,LOC009,null,3.6,hauler,grapple,novice,blocked
T01217,excavation,active,light,86.5,1,2026-01-28T06:00:00,LOC002,null,4.97,excavator,grapple,intermediate,completed
T01218,trenching,active,medium,191.1,5,2026-01-10T06:00:00,LOC004,null,2.25,excavator,bucket,advanced,pending
T01219,loading,wrap_up,medium,66.1,5,2026-01-05T06:00:00,LOC010,null,0.16,loader,blade,intermediate,pending
T01220,excavation,setup,light,222.2,3,2026-01-07T06:00:00,LOC003,null,0.81,excavator,grapple,novice,pending
T01221,trenching,active,medium,183.4,5,2026-01-18T06:00:00,LOC003,null,3.2,excavator,grapple,novice,pending
T01222,loading,active,light,70.7,5,2026-01-13T06:00:00,LOC009,null,2.54,loader,bucket,novice,active
T01223,loading,active,medium,73.8,4,2026-01-25T06:00:00,LOC001,null,0.43,loader,hammer,intermediate,pending
T01224,trenching,active,medium,186.7,4,2026-01-08T06:00:00,LOC002,null,0.47,excavator,blade,advanced,blocked
T01225,grading,active,medium,300.6,5,2026-01-29T06:00:00,LOC001,null,4.13,grader,grapple,novice,active
T01226,trenching,active,medium,35.4,5,2026-01-26T06:00:00,LOC002,null,3.83,excavator,ripper,novice,pending
T01227,stockpiling,active,heavy,142.8,1,2026-01-26T06:00:00,LOC007,null,2.35,loader,grapple,intermediate,completed
T01228,excavation,active,light,114.5,4,2026-01-07T06:00:00,LOC009,null,0.96,excavator,ripper,novice,pending
T01229,grading,active,medium,691.0,5,2026-01-11T06:00:00,LOC009,null,4.76,grader,bucket,advanced,pending
T01230,grading,active,heavy,945.8,4,2026-01-29T06:00:00,LOC004,null,3.5,grader,bucket,advanced,pending
T01231,grading,wrap_up,light,282.1,4,2026-01-13T06:00:00,LOC005,null,0.86,grader,bucket,intermediate,completed
T01232,loading,active,medium,85.1,5,2026-01-15T06:00:00,LOC007,null,1.82,loader,blade,advanced,active
T01233,excavation,active,heavy,289.9,4,2026-01-18T06:00:00,LOC001,null,4.31,excavator,grapple,intermediate,active
T01234,excavation,active,light,314.5,5,2026-01-15T06:00:00,LOC002,null,1.2,excavator,hammer,intermediate,pending
T01235,grading,setup,medium,183.6,2,2026-01-06T06:00:00,LOC009,null,3.66,grader,grapple,novice,active
T01236,stockpiling,wrap_up,heavy,143.3,5,2026-01-19T06:00:00,LOC002,null,0.86,loader,hammer,advanced,pending
T01237,hauling,active,light,24.3,3,2026-01-07T06:00:00,LOC005,null,1.27,hauler,ripper,advanced,blocked
T01238,excavation,active,medium,495.3,2,2026-01-28T06:00:00,LOC009,null,4.63,excavator,hammer,novice,active
T01239,excavation,active,light,131.9,1,2026-01-23T06:00:00,LOC003,null,0.48,excavator,bucket,intermediate,completed
T01240,loading,active,heavy,39.1,2,2026-01-27T06:00:00,LOC006,null,1.97,loader,blade,novice,active
T01241,hauling,active,heavy,7.5,2,2026-01-19T06:00:00,LOC005,null,1.94,hauler,bucket,novice,pending
T01242,excavation,active,heavy,342.7,2,2026-01-08T06:00:00,LOC004,null,4.68,excavator,ripper,advanced,active
T01243,excavation,active,heavy,461.8,3,2026-01-19T06:00:00,LOC010,null,3.19,excavator,ripper,advanced,blocked
T01244,excavation,active,medium,183.9,5,2026-01-30T06:00:00,LOC005,null,0.15,excavator,ripper,novice,pending
T01245,grading,active,medium,867.8,5,2026-01-10T06:00:00,LOC002,null,4.87,grader,bucket,advanced,active
T01246,excavation,active,heavy,339.0,3,2026-01-25T06:00:00,LOC005,T00890,1.21,excavator,grapple,novice,pending
T01247,grading,active,medium,350.8,3,2026-01-15T06:00:00,LOC009,null,3.49,grader,grapple,advanced,active
T01248,hauling,active,light,41.4,3,2026-01-29T06:00:00,LOC008,null,0.71,hauler,blade,advanced,completed
T01249,hauling,setup,light,14.6,1,2026-01-04T06:00:00,LOC008,null,1.16,hauler,hammer,novice,pending
T01250,trenching,active,heavy,105.1,4,2026-01-13T06:00:00,LOC005,null,3.27,excavator,ripper,advanced,completed
T01251,trenching,active,medium,178.5,5,2026-01-04T06:00:00,LOC003,null,0.1,excavator,ripper,novice,active
T01252,hauling,active,medium,15.4,5,2026-01-05T06:00:00,LOC006,null,3.71,hauler,blade,intermediate,pending
T01253,hauling,setup,medium,27.8,2,2026-01-04T06:00:00,LOC009,null,3.44,hauler,ripper,novice,pending
T01254,loading,active,medium,39.5,3,2026-01-15T06:00:00,LOC005,null,1.09,loader,bucket,advanced,active
T01255,stockpiling,active,light,222.7,3,2026-01-13T06:00:00,LOC001,null,3.31,loader,hammer,novice,pending
T01256,trenching,active,heavy,72.3,3,2026-01-03T06:00:00,LOC002,null,4.29,excavator,grapple,novice,pending
T01257,trenching,active,heavy,172.6,3,2026-01-16T06:00:00,LOC003,T00835,0.5,excavator,bucket,advanced,active
T01258,loading,active,heavy,46.8,5,2026-01-13T06:00:00,LOC001,null,1.58,loader,hammer,intermediate,pending
T01259,loading,wrap_up,medium,27.6,4,2026-01-27T06:00:00,LOC001,null,1.82,loader,grapple,intermediate,active
T01260,grading,active,light,646.7,3,2026-01-30T06:00:00,LOC005,null,2.17,grader,bucket,advanced,pending
T01261,trenching,active,heavy,134.6,1,2026-01-09T06:00:00,LOC001,null,0.39,excavator,blade,intermediate,active
T01262,hauling,wrap_up,heavy,21.5,5,2026-01-15T06:00:00,LOC007,null,3.76,hauler,hammer,advanced,active
T01263,grading,wrap_up,heavy,241.4,4,2026-01-11T06:00:00,LOC001,null,3.8,grader,blade,intermediate,blocked
T01264,loading,active,light,21.4,4,2026-01-20T06:00:00,LOC008,null,0.88,loader,ripper,advanced,active
T01265,trenching,active,heavy,158.4,5,2026-01-16T06:00:00,LOC004,null,4.7,excavator,grapple,advanced,active
T01266,loading,active,medium,75.6,4,2026-01-18T06:00:00,LOC010,null,2.25,loader,blade,novice,completed
T01267,excavation,active,medium,282.4,3,2026-01-22T06:00:00,LOC006,null,1.48,excavator,blade,intermediate,completed
T01268,excavation,active,medium,110.1,4,2026-01-14T06:00:00,LOC008,null,0.61,excavator,blade,intermediate,pending
T01269,trenching,wrap_up,light,191.6,4,2026-01-05T06:00:00,LOC006,null,2.83,excavator,blade,novice,pending
T01270,loading,active,heavy,34.7,4,2026-01-19T06:00:00,LOC006,T00891,0.79,loader,ripper,novice,pending
T01271,excavation,active,medium,490.7,4,2026-01-03T06:00:00,LOC009,T00771,0.27,excavator,blade,advanced,pending
T01272,trenching,active,light,135.3,2,2026-01-06T06:00:00,LOC004,null,2.92,excavator,blade,advanced,pending
T01273,trenching,active,heavy,117.2,4,2026-01-08T06:00:00,LOC001,null,3.62,excavator,grapple,novice,completed
T01274,loading,active,light,41.1,2,2026-01-22T06:00:00,LOC003,null,3.35,loader,grapple,novice,completed
T01275,trenching,active,medium,91.7,2,2026-01-25T06:00:00,LOC006,null,1.55,excavator,blade,novice,pending
T01276,stockpiling,wrap_up,medium,147.7,1,2026-01-29T06:00:00,LOC010,T00122,4.68,loader,hammer,intermediate,pending
T01277,hauling,wrap_up,medium,47.5,3,2026-01-04T06:00:00,LOC004,null,3.6,hauler,ripper,advanced,pending
T01278,excavation,setup,heavy,204.4,5,2026-01-26T06:00:00,LOC008,null,1.77,excavator,grapple,novice,pending
T01279,trenching,wrap_up,heavy,62.1,5,2026-01-28T06:00:00,LOC003,null,1.97,excavator,hammer,intermediate,completed
T01280,trenching,active,light,39.3,4,2026-01-25T06:00:00,LOC007,null,3.05,excavator,blade,intermediate,active
T01281,loading,setup,medium,14.7,5,2026-01-05T06:00:00,LOC004,null,0.18,loader,blade,intermediate,completed
T01282,excavation,active,medium,201.2,3,2026-01-20T06:00:00,LOC005,null,3.92,excavator,hammer,intermediate,pending
T01283,grading,active,light,274.2,2,2026-01-24T06:00:00,LOC007,null,4.38,grader,bucket,novice,active
T01284,grading,setup,light,672.2,4,2026-01-07T06:00:00,LOC001,null,4.65,grader,blade,novice,blocked
T01285,loading,active,light,33.9,5,2026-01-28T06:00:00,LOC003,null,1.92,loader,ripper,advanced,completed
T01286,loading,active,light,67.8,1,2026-01-11T06:00:00,LOC006,null,4.21,loader,hammer,intermediate,pending
T01287,grading,active,medium,144.5,2,2026-01-27T06:00:00,LOC002,null,1.43,grader,hammer,novice,blocked
T01288,loading,active,medium,93.7,5,2026-01-08T06:00:00,LOC008,null,0.98,loader,blade,intermediate,active
T01289,hauling,active,heavy,11.6,4,2026-01-23T06:00:00,LOC003,T00690,4.67,hauler,blade,novice,pending
T01290,excavation,active,medium,445.9,5,2026-01-20T06:00:00,LOC003,null,0.89,excavator,bucket,intermediate,completed
T01291,loading,active,heavy,20.6,1,2026-01-14T06:00:00,LOC008,null,3.9,loader,bucket,intermediate,pending
T01292,hauling,active,medium,9.7,3,2026-01-12T06:00:00,LOC007,null,1.66,hauler,grapple,advanced,blocked
T01293,hauling,wrap_up,medium,36.8,2,2026-01-14T06:00:00,LOC005,null,1.46,hauler,ripper,novice,completed
T01294,trenching,active,heavy,83.0,1,2026-01-05T06:00:00,LOC003,null,3.65,excavator,grapple,advanced,blocked
T01295,excavation,active,medium,60.0,4,2026-01-09T06:00:00,LOC004,null,1.5,excavator,grapple,advanced,blocked
T01296,excavation,active,heavy,177.6,3,2026-01-10T06:00:00,LOC007,null,2.83,excavator,bucket,advanced,pending
T01297,excavation,active,light,84.6,1,2026-01-14T06:00:00,LOC007,null,2.8,excavator,grapple,intermediate,active
T01298,grading,active,medium,390.7,3,2026-01-18T06:00:00,LOC008,null,1.81,grader,blade,advanced,active
T01299,grading,active,medium,564.3,3,2026-01-09T06:00:00,LOC003,null,4.23,grader,blade,advanced,pending
T01300,excavation,wrap_up,medium,169.0,2,2026-01-13T06:00:00,LOC005,null,4.84,excavator,hammer,advanced,pending
T01301,grading,active,medium,625.2,4,2026-01-07T06:00:00,LOC003,null,0.37,grader,blade,advanced,pending
T01302,loading,active,light,16.3,5,2026-01-12T06:00:00,LOC007,null,2.55,loader,bucket,novice,completed
T01303,excavation,active,medium,361.7,1,2026-01-23T06:00:00,LOC010,T00337,0.27,excavator,bucket,intermediate,pending
T01304,trenching,active,heavy,88.3,2,2026-01-15T06:00:00,LOC009,null,1.84,excavator,ripper,intermediate,active
T01305,loading,active,medium,48.3,5,2026-01-26T06:00:00,LOC006,null,2.97,loader,blade,intermediate,completed
T01306,loading,wrap_up,medium,30.9,4,2026-01-29T06:00:00,LOC008,null,3.48,loader,bucket,intermediate,pending
T01307,excavation,active,medium,100.6,3,2026-01-15T06:00:00,LOC002,null,0.43,excavator,grapple,intermediate,active
T01308,excavation,active,light,107.8,1,2026-01-13T06:00:00,LOC007,null,3.51,excavator,bucket,advanced,completed
T01309,excavation,wrap_up,medium,98.5,5,2026-01-29T06:00:00,LOC008,null,4.81,excavator,bucket,advanced,completed
T01310,grading,setup,heavy,230.6,1,2026-01-12T06:00:00,LOC001,null,1.48,grader,blade,intermediate,pending
T01311,trenching,active,medium,189.5,2,2026-01-09T06:00:00,LOC006,null,4.81,excavator,ripper,intermediate,pending
T01312,hauling,active,medium,11.6,1,2026-01-06T06:00:00,LOC008,null,1.29,hauler,grapple,novice,completed
T01313,trenching,active,heavy,98.8,3,2026-01-02T06:00:00,LOC005,null,1.48,excavator,hammer,intermediate,active
T01314,grading,wrap_up,heavy,415.9,1,2026-01-03T06:00:00,LOC005,null,2.51,grader,hammer,intermediate,pending
T01315,trenching,active,medium,26.3,1,2026-01-21T06:00:00,LOC008,T01000,2.12,excavator,bucket,novice,pending
T01316,grading,active,heavy,214.2,4,2026-01-22T06:00:00,LOC005,null,0.58,grader,ripper,novice,pending
T01317,excavation,wrap_up,medium,332.9,3,2026-01-19T06:00:00,LOC008,null,2.75,excavator,bucket,novice,blocked
T01318,stockpiling,active,medium,181.9,4,2026-01-13T06:00:00,LOC002,null,3.3,loader,grapple,advanced,pending
T01319,trenching,setup,light,73.7,5,2026-01-19T06:00:00,LOC007,null,3.53,excavator,ripper,advanced,pending
T01320,hauling,setup,heavy,11.8,4,2026-01-02T06:00:00,LOC006,null,1.32,hauler,bucket,advanced,completed
T01321,loading,active,medium,49.7,5,2026-01-10T06:00:00,LOC005,null,0.27,loader,ripper,novice,pending
T01322,hauling,active,medium,13.3,3,2026-01-02T06:00:00,LOC004,null,2.39,hauler,hammer,novice,blocked
T01323,excavation,setup,light,275.1,3,2026-01-06T06:00:00,LOC010,null,1.25,excavator,blade,advanced,active
T01324,stockpiling,active,medium,102.9,4,2026-01-29T06:00:00,LOC002,null,0.56,loader,hammer,novice,completed
T01325,loading,active,medium,55.0,1,2026-01-23T06:00:00,LOC010,null,4.19,loader,ripper,intermediate,active
T01326,hauling,active,medium,23.9,3,2026-01-17T06:00:00,LOC010,T00014,4.47,hauler,blade,novice,blocked
T01327,grading,active,medium,845.7,2,2026-01-17T06:00:00,LOC002,null,4.69,grader,hammer,intermediate,completed
T01328,trenching,active,light,124.8,4,2026-01-27T06:00:00,LOC001,null,3.22,excavator,blade,advanced,pending
T01329,grading,active,medium,687.6,2,2026-01-17T06:00:00,LOC008,null,1.11,grader,hammer,novice,completed
T01330,excavation,active,heavy,120.8,1,2026-01-20T06:00:00,LOC008,null,4.61,excavator,blade,novice,pending
T01331,hauling,active,light,23.3,1,2026-01-29T06:00:00,LOC003,null,3.55,hauler,bucket,novice,active
T01332,grading,active,light,302.9,3,2026-01-28T06:00:00,LOC004,T00896,1.07,grader,bucket,intermediate,completed
T01333,loading,active,medium,90.4,4,2026-01-30T06:00:00,LOC007,null,3.14,loader,blade,advanced,active
T01334,stockpiling,active,medium,31.0,3,2026-01-29T06:00:00,LOC010,null,1.28,loader,blade,advanced,completed
T01335,stockpiling,wrap_up,heavy,171.4,3,2026-01-29T06:00:00,LOC004,null,1.05,loader,hammer,novice,pending
T01336,loading,active,medium,69.0,3,2026-01-02T06:00:00,LOC009,null,4.83,loader,bucket,advanced,completed
T01337,excavation,active,medium,308.1,1,2026-01-27T06:00:00,LOC005,null,0.17,excavator,hammer,intermediate,pending
T01338,loading,active,heavy,13.7,1,2026-01-24T06:00:00,LOC002,null,0.21,loader,bucket,advanced,blocked
T01339,grading,active,light,559.0,5,2026-01-05T06:00:00,LOC007,null,2.31,grader,blade,intermediate,pending
T01340,trenching,setup,heavy,146.2,2,2026-01-15T06:00:00,LOC001,null,0.67,excavator,blade,novice,pending
T01341,excavation,active,heavy,326.6,5,2026-01-28T06:00:00,LOC010,null,3.72,excavator,hammer,advanced,completed
T01342,grading,active,light,176.1,3,2026-01-27T06:00:00,LOC005,null,0.55,grader,hammer,novice,pending
T01343,loading,active,medium,37.1,2,2026-01-17T06:00:00,LOC001,null,3.21,loader,hammer,intermediate,active
T01344,excavation,wrap_up,heavy,142.6,5,2026-01-02T06:00:00,LOC008,null,3.99,excavator,grapple,advanced,pending
T01345,trenching,active,medium,64.7,1,2026-01-22T06:00:00,LOC010,null,2.53,excavator,ripper,intermediate,completed
T01346,hauling,setup,light,46.2,1,2026-01-30T06:00:00,LOC002,null,2.02,hauler,bucket,intermediate,pending
T01347,excavation,active,light,269.9,2,2026-01-05T06:00:00,LOC006,null,3.07,excavator,bucket,intermediate,pending
T01348,hauling,active,medium,15.6,5,2026-01-05T06:00:00,LOC003,null,4.42,hauler,ripper,intermediate,pending
T01349,trenching,wrap_up,medium,101.3,4,2026-01-25T06:00:00,LOC002,null,4.87,excavator,blade,novice,pending
T01350,stockpiling,active,medium,213.7,3,2026-01-16T06:00:00,LOC009,null,2.54,loader,hammer,novice,pending
T01351,loading,setup,medium,85.1,4,2026-01-06T06:00:00,LOC002,null,1.54,loader,grapple,novice,pending
T01352,hauling,active,medium,29.1,3,2026-01-05T06:00:00,LOC004,T01282,2.89,hauler,blade,intermediate,completed
T01353,trenching,setup,medium,121.4,4,2026-01-05T06:00:00,LOC003,null,3.42,excavator,bucket,novice,pending
T01354,grading,active,medium,146.3,2,2026-01-26T06:00:00,LOC010,null,2.29,grader,bucket,novice,active
T01355,grading,wrap_up,medium,246.8,5,2026-01-19T06:00:00,LOC003,null,0.83,grader,ripper,intermediate,completed
T01356,loading,wrap_up,light,80.0,3,2026-01-04T06:00:00,LOC006,null,2.07,loader,ripper,novice,active
T01357,loading,setup,medium,84.6,4,2026-01-19T06:00:00,LOC004,null,2.88,loader,ripper,novice,pending
T01358,grading,active,heavy,431.7,4,2026-01-13T06:00:00,LOC008,null,3.78,grader,blade,novice,pending
T01359,hauling,setup,medium,30.8,3,2026-01-16T06:00:00,LOC007,null,4.19,hauler,bucket,intermediate,pending
T01360,loading,setup,medium,63.7,4,2026-01-19T06:00:00,LOC002,null,0.47,loader,hammer,intermediate,blocked
T01361,trenching,active,heavy,67.3,5,2026-01-07T06:00:00,LOC010,null,0.63,excavator,ripper,advanced,pending
T01362,loading,wrap_up,medium,39.3,2,2026-01-25T06:00:00,LOC003,T00874,0.86,loader,blade,advanced,pending
T01363,stockpiling,active,heavy,260.2,1,2026-01-27T06:00:00,LOC003,null,0.21,loader,hammer,intermediate,completed
T01364,loading,active,medium,22.9,2,2026-01-03T06:00:00,LOC004,null,4.37,loader,bucket,novice,pending
T01365,stockpiling,active,medium,296.0,3,2026-01-13T06:00:00,LOC010,null,1.47,loader,ripper,novice,pending
T01366,grading,active,heavy,525.0,2,2026-01-12T06:00:00,LOC008,null,3.32,grader,blade,intermediate,pending
T01367,grading,active,medium,391.7,1,2026-01-27T06:00:00,LOC005,null,1.78,grader,ripper,intermediate,completed
T01368,excavation,active,light,344.7,3,2026-01-20T06:00:00,LOC001,null,4.85,excavator,ripper,intermediate,pending
T01369,stockpiling,active,heavy,65.0,4,2026-01-08T06:00:00,LOC009,null,4.97,loader,bucket,intermediate,completed
T01370,grading,active,heavy,142.2,2,2026-01-02T06:00:00,LOC007,null,3.61,grader,grapple,novice,completed
T01371,trenching,wrap_up,light,155.3,5,2026-01-09T06:00:00,LOC005,null,0.13,excavator,blade,novice,completed
T01372,excavation,active,medium,116.8,1,2026-01-09T06:00:00,LOC003,null,3.99,excavator,ripper,intermediate,completed
T01373,excavation,active,light,221.8,4,2026-01-17T06:00:00,LOC008,null,1.01,excavator,blade,intermediate,active
T01374,grading,active,medium,938.7,1,2026-01-29T06:00:00,LOC005,null,3.93,grader,grapple,novice,active
T01375,stockpiling,wrap_up,heavy,86.2,4,2026-01-03T06:00:00,LOC002,null,2.8,loader,bucket,advanced,active
T01376,loading,setup,light,23.4,1,2026-01-30T06:00:00,LOC001,null,3.64,loader,bucket,novice,pending
T01377,trenching,active,light,143.9,2,2026-01-11T06:00:00,LOC002,null,1.17,excavator,bucket,advanced,pending
T01378,excavation,active,light,441.8,2,2026-01-07T06:00:00,LOC004,null,0.57,excavator,hammer,intermediate,pending
T01379,hauling,wrap_up,light,14.1,5,2026-01-15T06:00:00,LOC007,T00767,4.9,hauler,grapple,intermediate,completed
T01380,excavation,active,light,286.2,2,2026-01-28T06:00:00,LOC001,null,3.44,excavator,blade,intermediate,completed
T01381,stockpiling,active,light,274.4,4,2026-01-23T06:00:00,LOC007,null,2.16,loader,blade,intermediate,completed
T01382,hauling,active,heavy,33.5,3,2026-01-21T06:00:00,LOC010,null,3.03,hauler,grapple,intermediate,completed
T01383,trenching,wrap_up,medium,50.3,4,2026-01-20T06:00:00,LOC006,null,3.14,excavator,grapple,intermediate,completed
T01384,excavation,wrap_up,medium,136.7,5,2026-01-06T06:00:00,LOC001,null,2.34,excavator,grapple,novice,pending
T01385,loading,active,medium,44.0,5,2026-01-17T06:00:00,LOC004,null,1.82,loader,ripper,advanced,pending
T01386,grading,active,medium,858.5,5,2026-01-23T06:00:00,LOC004,null,3.01,grader,bucket,novice,blocked
T01387,grading,active,medium,312.5,5,2026-01-09T06:00:00,LOC003,T00555,3.18,grader,bucket,advanced,completed
T01388,loading,active,medium,14.4,4,2026-01-14T06:00:00,LOC004,null,0.95,loader,blade,intermediate,pending
T01389,hauling,active,light,6.6,3,2026-01-02T06:00:00,LOC005,null,3.08,hauler,blade,intermediate,pending
T01390,grading,active,medium,970.1,4,2026-01-29T06:00:00,LOC006,null,4.21,grader,ripper,novice,completed
T01391,stockpiling,active,light,213.0,2,2026-01-21T06:00:00,LOC002,null,3.33,loader,blade,intermediate,pending
T01392,excavation,active,medium,405.0,3,2026-01-30T06:00:00,LOC010,T00574,1.92,excavator,ripper,novice,active
T01393,excavation,active,medium,385.7,2,2026-01-16T06:00:00,LOC002,null,3.83,excavator,ripper,novice,completed
T01394,excavation,active,medium,133.5,3,2026-01-18T06:00:00,LOC001,null,4.57,excavator,grapple,advanced,active
T01395,hauling,active,medium,24.8,1,2026-01-11T06:00:00,LOC002,null,0.71,hauler,blade,intermediate,completed
T01396,excavation,active,heavy,453.3,2,2026-01-07T06:00:00,LOC004,null,1.46,excavator,grapple,intermediate,pending
T01397,hauling,active,light,26.5,4,2026-01-06T06:00:00,LOC004,null,2.57,hauler,bucket,intermediate,blocked
T01398,hauling,wrap_up,heavy,44.9,1,2026-01-28T06:00:00,LOC007,null,0.94,hauler,grapple,novice,pending
T01399,loading,active,medium,72.1,3,2026-01-23T06:00:00,LOC007,null,2.59,loader,ripper,novice,blocked
T01400,loading,active,medium,11.3,3,2026-01-30T06:00:00,LOC002,null,0.6,loader,ripper,advanced,completed
T01401,excavation,active,heavy,390.0,3,2026-01-30T06:00:00,LOC006,null,2.21,excavator,hammer,advanced,completed
T01402,trenching,active,medium,172.7,2,2026-01-17T06:00:00,LOC010,null,2.95,excavator,grapple,advanced,completed
T01403,loading,active,medium,90.4,4,2026-01-15T06:00:00,LOC008,null,1.78,loader,grapple,advanced,pending
T01404,excavation,setup,heavy,250.7,5,2026-01-24T06:00:00,LOC003,null,3.96,excavator,ripper,advanced,completed
T01405,stockpiling,active,medium,233.0,5,2026-01-28T06:00:00,LOC002,null,4.66,loader,grapple,novice,completed
T01406,trenching,active,medium,60.8,5,2026-01-18T06:00:00,LOC003,null,4.12,excavator,ripper,novice,pending
T01407,loading,active,medium,94.9,4,2026-01-10T06:00:00,LOC010,null,4.55,loader,ripper,intermediate,pending
T01408,hauling,active,light,49.9,5,2026-01-09T06:00:00,LOC009,null,1.19,hauler,ripper,novice,pending
T01409,trenching,active,light,69.5,4,2026-01-23T06:00:00,LOC005,null,1.32,excavator,blade,intermediate,active
T01410,grading,setup,heavy,885.1,2,2026-01-30T06:00:00,LOC007,null,4.8,grader,ripper,intermediate,completed
T01411,loading,wrap_up,heavy,47.4,5,2026-01-20T06:00:00,LOC004,null,1.53,loader,grapple,intermediate,completed
T01412,grading,active,medium,433.3,4,2026-01-08T06:00:00,LOC003,null,3.68,grader,grapple,intermediate,completed
T01413,loading,active,medium,62.5,4,2026-01-23T06:00:00,LOC007,null,4.57,loader,hammer,novice,completed
T01414,loading,active,heavy,83.3,5,2026-01-16T06:00:00,LOC004,null,4.97,loader,blade,advanced,active
T01415,excavation,active,heavy,424.3,1,2026-01-29T06:00:00,LOC004,null,0.38,excavator,ripper,intermediate,pending
T01416,excavation,active,heavy,221.8,1,2026-01-13T06:00:00,LOC006,null,3.03,excavator,grapple,intermediate,completed
T01417,grading,active,medium,546.8,1,2026-01-29T06:00:00,LOC006,null,2.36,grader,bucket,intermediate,pending
T01418,loading,active,light,40.6,3,2026-01-13T06:00:00,LOC007,null,3.56,loader,blade,intermediate,pending
T01419,excavation,active,medium,308.4,2,2026-01-11T06:00:00,LOC010,null,3.31,excavator,grapple,novice,pending
T01420,hauling,active,light,15.9,5,2026-01-24T06:00:00,LOC005,null,4.96,hauler,ripper,intermediate,pending
T01421,hauling,active,medium,48.6,2,2026-01-27T06:00:00,LOC005,null,2.53,hauler,grapple,novice,active
T01422,excavation,active,medium,264.2,1,2026-01-17T06:00:00,LOC002,null,2.06,excavator,blade,intermediate,completed
T01423,stockpiling,active,heavy,108.4,2,2026-01-17T06:00:00,LOC009,null,4.79,loader,blade,advanced,active
T01424,grading,wrap_up,medium,813.3,3,2026-01-15T06:00:00,LOC004,null,0.97,grader,grapple,advanced,completed
T01425,trenching,active,heavy,136.7,1,2026-01-20T06:00:00,LOC009,null,1.44,excavator,grapple,intermediate,blocked
T01426,excavation,active,heavy,382.7,4,2026-01-25T06:00:00,LOC010,null,2.54,excavator,ripper,intermediate,completed
T01427,grading,active,medium,779.2,2,2026-01-20T06:00:00,LOC006,null,3.91,grader,blade,advanced,pending
T01428,grading,active,medium,835.6,2,2026-01-30T06:00:00,LOC009,null,0.5,grader,grapple,novice,completed
T01429,trenching,wrap_up,light,78.8,2,2026-01-16T06:00:00,LOC005,null,3.72,excavator,ripper,advanced,pending
T01430,hauling,wrap_up,heavy,13.6,5,2026-01-15T06:00:00,LOC003,null,4.69,hauler,blade,novice,active
T01431,stockpiling,active,heavy,60.7,5,2026-01-19T06:00:00,LOC008,null,4.83,loader,bucket,novice,pending
T01432,hauling,active,medium,19.4,1,2026-01-30T06:00:00,LOC006,null,3.34,hauler,ripper,advanced,pending
T01433,loading,wrap_up,heavy,48.1,4,2026-01-23T06:00:00,LOC010,null,0.17,loader,hammer,novice,completed
T01434,loading,active,light,27.7,2,2026-01-19T06:00:00,LOC005,null,4.73,loader,grapple,intermediate,completed
T01435,excavation,active,light,198.0,1,2026-01-07T06:00:00,LOC004,T00840,2.96,excavator,hammer,novice,pending
